Day	Time	Price
15	9.6417 	66.81
15	9.6422 	66.91
15	9.6425 	66.92
15	9.6425 	66.95
15	9.6436 	67
15	9.6450 	66.84
15	9.6450 	66.83
15	9.6450 	66.82
15	9.6450 	66.82
15	9.6453 	66.81
15	9.6453 	66.81
15	9.6453 	66.81
15	9.6461 	66.76
15	9.6461 	66.77
15	9.6478 	66.78
15	9.6478 	66.79
15	9.6478 	66.79
15	9.6478 	66.82
15	9.6478 	66.71
15	9.6481 	66.79
15	9.6492 	66.81
15	9.6497 	66.81
15	9.6511 	66.8
15	9.6511 	66.73
15	9.6511 	66.72
15	9.6536 	66.68
15	9.6536 	66.71
15	9.6536 	66.72
15	9.6553 	66.67
15	9.6553 	66.68
15	9.6594 	66.76
15	9.6594 	66.76
15	9.6594 	66.75
15	9.6594 	66.75
15	9.6594 	66.76
15	9.6608 	66.77
15	9.6608 	66.77
15	9.6611 	66.74
15	9.6611 	66.75
15	9.6614 	66.79
15	9.6617 	66.8
15	9.6617 	66.81
15	9.6617 	66.85
15	9.6617 	66.83
15	9.6617 	66.83
15	9.6619 	66.97
15	9.6619 	66.99
15	9.6622 	66.92
15	9.6622 	66.91
15	9.6622 	66.83
15	9.6631 	66.97
15	9.6631 	66.97
15	9.6639 	66.92
15	9.6647 	66.99
15	9.6669 	66.91
15	9.6669 	66.9
15	9.6669 	66.9
15	9.6686 	66.96
15	9.6689 	66.99
15	9.6700 	67.04
15	9.6706 	67.03
15	9.6706 	67.01
15	9.6706 	67
15	9.6706 	66.99
15	9.6706 	67
15	9.6706 	66.96
15	9.6706 	66.99
15	9.6706 	66.99
15	9.6706 	66.99
15	9.6706 	67
15	9.6714 	66.99
15	9.6714 	66.99
15	9.6731 	66.98
15	9.6742 	66.98
15	9.6742 	66.99
15	9.6742 	67
15	9.6744 	67
15	9.6761 	67.01
15	9.6769 	67.01
15	9.6778 	67.01
15	9.6778 	67.03
15	9.6781 	67.03
15	9.6858 	66.99
15	9.6858 	66.97
15	9.6858 	66.99
15	9.6858 	66.99
15	9.6858 	66.99
15	9.6858 	66.97
15	9.6858 	66.92
15	9.6858 	66.91
15	9.6858 	66.9
15	9.6858 	66.86
15	9.6858 	66.84
15	9.6864 	66.94
15	9.6889 	66.83
15	9.6889 	66.83
15	9.6889 	66.82
15	9.6889 	66.82
15	9.6894 	66.8
15	9.6906 	66.64
15	9.6906 	66.64
15	9.6914 	66.69
15	9.6919 	66.65
15	9.6953 	66.75
15	9.6956 	66.75
15	9.6978 	66.78
15	9.7044 	66.62
15	9.7050 	66.62
15	9.7064 	66.57
15	9.7064 	66.57
15	9.7067 	66.55
15	9.7067 	66.57
15	9.7083 	66.61
15	9.7086 	66.61
15	9.7086 	66.62
15	9.7092 	66.62
15	9.7092 	66.59
15	9.7103 	66.58
15	9.7106 	66.58
15	9.7108 	66.61
15	9.7108 	66.62
15	9.7122 	66.58
15	9.7131 	66.57
15	9.7156 	66.58
15	9.7164 	66.62
15	9.7175 	66.58
15	9.7186 	66.58
15	9.7189 	66.54
15	9.7200 	66.54
15	9.7203 	66.52
15	9.7203 	66.5
15	9.7203 	66.5
15	9.7203 	66.5
15	9.7203 	66.5
15	9.7203 	66.5
15	9.7206 	66.42
15	9.7206 	66.41
15	9.7206 	66.4
15	9.7219 	66.4
15	9.7219 	66.4
15	9.7219 	66.35
15	9.7219 	66.34
15	9.7219 	66.31
15	9.7222 	66.35
15	9.7222 	66.35
15	9.7222 	66.34
15	9.7250 	66.27
15	9.7250 	66.26
15	9.7258 	66.25
15	9.7258 	66.24
15	9.7258 	66.21
15	9.7258 	66.2
15	9.7258 	66.16
15	9.7269 	66.13
15	9.7269 	66.13
15	9.7272 	66.2
15	9.7272 	66.16
15	9.7272 	66.24
15	9.7275 	66.25
15	9.7300 	66.25
15	9.7303 	66.25
15	9.7303 	66.26
15	9.7306 	66.35
15	9.7311 	66.35
15	9.7311 	66.37
15	9.7311 	66.29
15	9.7314 	66.26
15	9.7314 	66.25
15	9.7325 	66.26
15	9.7328 	66.32
15	9.7331 	66.31
15	9.7331 	66.31
15	9.7331 	66.31
15	9.7342 	66.25
15	9.7347 	66.3
15	9.7347 	66.26
15	9.7347 	66.25
15	9.7347 	66.2
15	9.7347 	66.2
15	9.7347 	66.2
15	9.7347 	66.2
15	9.7347 	66.21
15	9.7347 	66.2
15	9.7347 	66.25
15	9.7347 	66.25
15	9.7347 	66.25
15	9.7358 	66.3
15	9.7358 	66.3
15	9.7361 	66.32
15	9.7361 	66.34
15	9.7361 	66.36
15	9.7367 	66.32
15	9.7367 	66.26
15	9.7367 	66.26
15	9.7378 	66.23
15	9.7378 	66.23
15	9.7378 	66.23
15	9.7378 	66.23
15	9.7378 	66.23
15	9.7378 	66.23
15	9.7381 	66.3
15	9.7397 	66.31
15	9.7397 	66.3
15	9.7397 	66.3
15	9.7397 	66.29
15	9.7397 	66.27
15	9.7400 	66.26
15	9.7422 	66.31
15	9.7422 	66.34
15	9.7422 	66.36
15	9.7428 	66.24
15	9.7478 	66.25
15	9.7486 	66.27
15	9.7486 	66.28
15	9.7486 	66.28
15	9.7486 	66.26
15	9.7486 	66.26
15	9.7486 	66.25
15	9.7494 	66.23
15	9.7494 	66.24
15	9.7497 	66.25
15	9.7497 	66.25
15	9.7497 	66.25
15	9.7508 	66.25
15	9.7542 	66.26
15	9.7542 	66.25
15	9.7544 	66.25
15	9.7553 	66.25
15	9.7569 	66.25
15	9.7592 	66.26
15	9.7603 	66.29
15	9.7639 	66.33
15	9.7639 	66.36
15	9.7644 	66.36
15	9.7647 	66.36
15	9.7647 	66.36
15	9.7650 	66.36
15	9.7650 	66.38
15	9.7650 	66.49
15	9.7650 	66.55
15	9.7678 	66.5
15	9.7678 	66.51
15	9.7678 	66.51
15	9.7694 	66.59
15	9.7706 	66.49
15	9.7706 	66.48
15	9.7706 	66.46
15	9.7706 	66.35
15	9.7711 	66.59
15	9.7711 	66.51
15	9.7750 	66.46
15	9.7750 	66.45
15	9.7750 	66.4
15	9.7750 	66.4
15	9.7750 	66.4
15	9.7750 	66.4
15	9.7750 	66.4
15	9.7750 	66.4
15	9.7750 	66.39
15	9.7750 	66.4
15	9.7753 	66.4
15	9.7753 	66.38
15	9.7753 	66.4
15	9.7761 	66.34
15	9.7764 	66.33
15	9.7764 	66.33
15	9.7806 	66.31
15	9.7839 	66.27
15	9.7839 	66.26
15	9.7839 	66.26
15	9.7850 	66.22
15	9.7850 	66.18
15	9.7850 	66.07
15	9.7850 	66.05
15	9.7850 	66.05
15	9.7850 	66.05
15	9.7853 	66.22
15	9.7853 	66.22
15	9.7856 	66.2
15	9.7858 	66.2
15	9.7861 	66.2
15	9.7864 	66.15
15	9.7878 	66.23
15	9.7878 	66.23
15	9.7894 	66.13
15	9.7894 	66.13
15	9.7908 	66.29
15	9.7919 	66.29
15	9.7919 	66.3
15	9.7919 	66.3
15	9.7950 	66.18
15	9.7950 	66.18
15	9.7950 	66.18
15	9.7950 	66.21
15	9.7950 	66.18
15	9.7950 	66.16
15	9.7953 	66.17
15	9.7953 	66.17
15	9.7953 	66.17
15	9.7953 	66.17
15	9.7992 	66.26
15	9.8003 	66.17
15	9.8006 	66.17
15	9.8011 	66.12
15	9.8011 	66.11
15	9.8011 	66.14
15	9.8017 	66.11
15	9.8017 	66.11
15	9.8017 	66.11
15	9.8025 	66.1
15	9.8028 	66.1
15	9.8028 	66.09
15	9.8050 	66.15
15	9.8064 	66.15
15	9.8064 	66.08
15	9.8064 	66.08
15	9.8083 	66.08
15	9.8083 	66.07
15	9.8083 	66.01
15	9.8083 	66
15	9.8083 	65.91
15	9.8083 	65.91
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8083 	66
15	9.8089 	66.1
15	9.8094 	66.08
15	9.8094 	66.08
15	9.8094 	66.08
15	9.8094 	66.09
15	9.8097 	66.08
15	9.8114 	66
15	9.8114 	66
15	9.8114 	65.98
15	9.8114 	66
15	9.8114 	66
15	9.8114 	66
15	9.8114 	66
15	9.8167 	66.06
15	9.8181 	65.98
15	9.8186 	66
15	9.8192 	66
15	9.8192 	66
15	9.8194 	66
15	9.8197 	66
15	9.8200 	66
15	9.8200 	65.98
15	9.8208 	65.9
15	9.8208 	65.88
15	9.8208 	65.88
15	9.8208 	65.89
15	9.8214 	65.85
15	9.8217 	65.87
15	9.8231 	65.84
15	9.8231 	65.83
15	9.8233 	65.83
15	9.8233 	65.83
15	9.8236 	65.81
15	9.8236 	65.8
15	9.8236 	65.8
15	9.8239 	65.8
15	9.8339 	65.77
15	9.8375 	65.8
15	9.8375 	65.8
15	9.8378 	65.83
15	9.8381 	65.83
15	9.8392 	65.94
15	9.8392 	65.94
15	9.8392 	65.96
15	9.8392 	65.95
15	9.8392 	65.87
15	9.8394 	65.99
15	9.8406 	65.99
15	9.8422 	66.06
15	9.8422 	66.05
15	9.8422 	66.03
15	9.8425 	66.03
15	9.8425 	66.03
15	9.8425 	66.03
15	9.8439 	66.06
15	9.8472 	66.05
15	9.8481 	66.15
15	9.8486 	66.05
15	9.8486 	66.05
15	9.8486 	66.05
15	9.8486 	66.01
15	9.8500 	65.95
15	9.8594 	65.93
15	9.8594 	65.88
15	9.8594 	65.87
15	9.8594 	65.86
15	9.8594 	65.93
15	9.8594 	65.86
15	9.8600 	65.86
15	9.8600 	65.86
15	9.8611 	65.88
15	9.8611 	65.88
15	9.8611 	65.88
15	9.8656 	65.98
15	9.8658 	65.86
15	9.8686 	65.88
15	9.8700 	65.86
15	9.8706 	65.87
15	9.8706 	65.96
15	9.8706 	65.97
15	9.8706 	65.98
15	9.8706 	65.99
15	9.8706 	66.03
15	9.8706 	66.05
15	9.8706 	66.1
15	9.8708 	65.94
15	9.8708 	65.93
15	9.8708 	65.9
15	9.8708 	65.91
15	9.8708 	65.9
15	9.8708 	65.92
15	9.8708 	65.92
15	9.8711 	65.9
15	9.8711 	65.9
15	9.8711 	65.86
15	9.8711 	65.87
15	9.8714 	65.87
15	9.8714 	65.84
15	9.8722 	65.92
15	9.8761 	65.88
15	9.8772 	65.8
15	9.8772 	65.78
15	9.8772 	65.78
15	9.8772 	65.77
15	9.8775 	65.77
15	9.8800 	65.76
15	9.8814 	65.85
15	9.8822 	65.85
15	9.8822 	65.85
15	9.8822 	65.85
15	9.8822 	65.85
15	9.8822 	65.85
15	9.8825 	65.85
15	9.8825 	65.85
15	9.8825 	65.85
15	9.8825 	65.84
15	9.8825 	65.84
15	9.8825 	65.84
15	9.8825 	65.84
15	9.8825 	65.84
15	9.8825 	65.87
15	9.8825 	65.84
15	9.8828 	65.85
15	9.8828 	65.85
15	9.8828 	65.85
15	9.8836 	65.84
15	9.8842 	65.81
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.8
15	9.8842 	65.76
15	9.8844 	65.8
15	9.8844 	65.76
15	9.8844 	65.8
15	9.8844 	65.8
15	9.8844 	65.8
15	9.8844 	65.8
15	9.8844 	65.8
15	9.8844 	65.76
15	9.8844 	65.76
15	9.8844 	65.76
15	9.8844 	65.76
15	9.8844 	65.76
15	9.8844 	65.76
15	9.8847 	65.75
15	9.8847 	65.76
15	9.8847 	65.8
15	9.8847 	65.8
15	9.8847 	65.8
15	9.8847 	65.75
15	9.8847 	65.75
15	9.8861 	65.76
15	9.8861 	65.8
15	9.8861 	65.8
15	9.8867 	65.8
15	9.8867 	65.8
15	9.8867 	65.76
15	9.8867 	65.76
15	9.8869 	65.8
15	9.8875 	65.75
15	9.8875 	65.76
15	9.8875 	65.75
15	9.8878 	65.79
15	9.8878 	65.79
15	9.8878 	65.79
15	9.8878 	65.79
15	9.8878 	65.79
15	9.8878 	65.8
15	9.8881 	65.8
15	9.8881 	65.75
15	9.8900 	65.76
15	9.8900 	65.79
15	9.8900 	65.8
15	9.8900 	65.8
15	9.8900 	65.8
15	9.8900 	65.78
15	9.8900 	65.77
15	9.8903 	65.78
15	9.8903 	65.77
15	9.8906 	65.77
15	9.8906 	65.76
15	9.8919 	65.82
15	9.8919 	65.82
15	9.8919 	65.82
15	9.8928 	65.79
15	9.8928 	65.79
15	9.8944 	65.8
15	9.8944 	65.84
15	9.8958 	65.81
15	9.8958 	65.79
15	9.8964 	65.81
15	9.9050 	65.75
15	9.9056 	65.82
15	9.9064 	65.83
15	9.9064 	65.83
15	9.9067 	65.83
15	9.9069 	65.83
15	9.9069 	65.84
15	9.9072 	65.84
15	9.9078 	65.87
15	9.9078 	65.87
15	9.9078 	65.87
15	9.9078 	65.87
15	9.9078 	65.87
15	9.9081 	65.87
15	9.9081 	65.87
15	9.9081 	65.87
15	9.9083 	65.87
15	9.9083 	65.87
15	9.9083 	65.87
15	9.9086 	65.87
15	9.9086 	65.87
15	9.9086 	65.87
15	9.9086 	65.87
15	9.9086 	65.87
15	9.9092 	65.93
15	9.9103 	65.93
15	9.9117 	65.86
15	9.9131 	65.93
15	9.9131 	65.99
15	9.9131 	66.01
15	9.9131 	66.01
15	9.9133 	66.09
15	9.9136 	66.09
15	9.9139 	66.1
15	9.9161 	66.19
15	9.9161 	66.21
15	9.9194 	66.23
15	9.9194 	66.23
15	9.9194 	66.25
15	9.9203 	66.26
15	9.9203 	66.29
15	9.9206 	66.31
15	9.9206 	66.3
15	9.9206 	66.3
15	9.9256 	66.24
15	9.9264 	66.4
15	9.9269 	66.39
15	9.9269 	66.4
15	9.9294 	66.27
15	9.9294 	66.27
15	9.9294 	66.27
15	9.9294 	66.27
15	9.9294 	66.27
15	9.9294 	66.27
15	9.9317 	66.28
15	9.9322 	66.28
15	9.9322 	66.26
15	9.9325 	66.3
15	9.9339 	66.28
15	9.9342 	66.29
15	9.9342 	66.26
15	9.9342 	66.25
15	9.9342 	66.26
15	9.9356 	66.27
15	9.9356 	66.26
15	9.9356 	66.25
15	9.9358 	66.21
15	9.9369 	66.18
15	9.9372 	66.17
15	9.9378 	66.2
15	9.9394 	66.18
15	9.9411 	66.18
15	9.9411 	66.17
15	9.9439 	66.2
15	9.9453 	66.19
15	9.9458 	66.17
15	9.9461 	66.18
15	9.9467 	66.18
15	9.9467 	66.17
15	9.9478 	66.22
15	9.9478 	66.24
15	9.9478 	66.25
15	9.9489 	66.18
15	9.9511 	66.25
15	9.9511 	66.25
15	9.9511 	66.25
15	9.9511 	66.25
15	9.9511 	66.25
15	9.9514 	66.29
15	9.9514 	66.21
15	9.9514 	66.2
15	9.9514 	66.19
15	9.9522 	66.21
15	9.9539 	66.2
15	9.9539 	66.2
15	9.9547 	66.21
15	9.9550 	66.2
15	9.9553 	66.2
15	9.9553 	66.21
15	9.9553 	66.25
15	9.9575 	66.28
15	9.9606 	66.22
15	9.9617 	66.21
15	9.9622 	66.2
15	9.9639 	66.2
15	9.9661 	66.23
15	9.9711 	66.11
15	9.9742 	66.12
15	9.9742 	66.08
15	9.9744 	66.05
15	9.9761 	66.05
15	9.9828 	66.14
15	9.9828 	66.16
15	9.9828 	66.18
15	9.9828 	66.19
15	9.9828 	66.19
15	9.9831 	66.19
15	9.9833 	66.19
15	9.9833 	66.18
15	9.9833 	66.19
15	9.9836 	66.19
15	9.9836 	66.23
15	9.9836 	66.25
15	9.9842 	66.23
15	9.9842 	66.23
15	9.9842 	66.23
15	9.9842 	66.23
15	9.9844 	66.23
15	9.9847 	66.23
15	9.9847 	66.14
15	9.9847 	66.13
15	9.9853 	66.23
15	9.9856 	66.15
15	9.9856 	66.15
15	9.9869 	66.16
15	9.9881 	66.15
15	9.9956 	66.15
15	10.0006 	66.15
15	10.0008 	66.16
15	10.0008 	66.15
15	10.0064 	66.2
15	10.0064 	66.23
15	10.0064 	66.23
15	10.0064 	66.23
15	10.0064 	66.23
15	10.0064 	66.23
15	10.0064 	66.23
15	10.0064 	66.21
15	10.0069 	66.24
15	10.0069 	66.24
15	10.0069 	66.24
15	10.0069 	66.24
15	10.0072 	66.24
15	10.0072 	66.24
15	10.0075 	66.21
15	10.0075 	66.21
15	10.0075 	66.21
15	10.0075 	66.21
15	10.0081 	66.21
15	10.0081 	66.2
15	10.0081 	66.13
15	10.0083 	66.24
15	10.0083 	66.25
15	10.0086 	66.31
15	10.0122 	66.29
15	10.0142 	66.32
15	10.0142 	66.32
15	10.0144 	66.36
15	10.0144 	66.35
15	10.0144 	66.29
15	10.0144 	66.32
15	10.0144 	66.29
15	10.0144 	66.29
15	10.0144 	66.21
15	10.0144 	66.36
15	10.0144 	66.35
15	10.0144 	66.29
15	10.0164 	66.26
15	10.0164 	66.27
15	10.0164 	66.27
15	10.0181 	66.29
15	10.0203 	66.35
15	10.0203 	66.35
15	10.0211 	66.32
15	10.0211 	66.32
15	10.0267 	66.36
15	10.0275 	66.37
15	10.0278 	66.37
15	10.0289 	66.38
15	10.0292 	66.4
15	10.0294 	66.39
15	10.0397 	66.32
15	10.0397 	66.32
15	10.0397 	66.32
15	10.0417 	66.37
15	10.0425 	66.33
15	10.0458 	66.37
15	10.0461 	66.36
15	10.0481 	66.39
15	10.0481 	66.39
15	10.0483 	66.47
15	10.0497 	66.52
15	10.0536 	66.52
15	10.0536 	66.51
15	10.0558 	66.5
15	10.0558 	66.49
15	10.0558 	66.48
15	10.0558 	66.47
15	10.0558 	66.44
15	10.0558 	66.42
15	10.0558 	66.41
15	10.0558 	66.4
15	10.0558 	66.39
15	10.0558 	66.37
15	10.0558 	66.38
15	10.0558 	66.38
15	10.0561 	66.39
15	10.0561 	66.35
15	10.0564 	66.39
15	10.0564 	66.39
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0564 	66.4
15	10.0567 	66.36
15	10.0567 	66.36
15	10.0567 	66.35
15	10.0567 	66.35
15	10.0567 	66.34
15	10.0567 	66.35
15	10.0567 	66.4
15	10.0567 	66.4
15	10.0567 	66.4
15	10.0569 	66.4
15	10.0569 	66.44
15	10.0569 	66.44
15	10.0569 	66.43
15	10.0572 	66.44
15	10.0586 	66.44
15	10.0586 	66.43
15	10.0586 	66.44
15	10.0589 	66.44
15	10.0603 	66.5
15	10.0603 	66.5
15	10.0603 	66.46
15	10.0603 	66.51
15	10.0633 	66.5
15	10.0633 	66.52
15	10.0633 	66.55
15	10.0639 	66.5
15	10.0639 	66.48
15	10.0639 	66.4
15	10.0639 	66.4
15	10.0639 	66.4
15	10.0639 	66.47
15	10.0639 	66.42
15	10.0639 	66.41
15	10.0639 	66.43
15	10.0639 	66.43
15	10.0656 	66.43
15	10.0656 	66.46
15	10.0656 	66.5
15	10.0667 	66.43
15	10.0667 	66.44
15	10.0667 	66.44
15	10.0692 	66.52
15	10.0692 	66.52
15	10.0739 	66.46
15	10.0739 	66.45
15	10.0742 	66.45
15	10.0742 	66.44
15	10.0742 	66.4
15	10.0742 	66.38
15	10.0742 	66.45
15	10.0742 	66.45
15	10.0742 	66.45
15	10.0744 	66.45
15	10.0747 	66.45
15	10.0747 	66.44
15	10.0764 	66.45
15	10.0775 	66.48
15	10.0775 	66.49
15	10.0797 	66.49
15	10.0797 	66.49
15	10.0797 	66.47
15	10.0825 	66.51
15	10.0825 	66.52
15	10.0825 	66.55
15	10.0836 	66.55
15	10.0836 	66.55
15	10.0839 	66.58
15	10.0839 	66.6
15	10.0839 	66.6
15	10.0847 	66.61
15	10.0847 	66.6
15	10.0850 	66.6
15	10.0850 	66.6
15	10.0850 	66.6
15	10.0858 	66.61
15	10.0861 	66.62
15	10.0861 	66.61
15	10.0861 	66.64
15	10.0864 	66.64
15	10.0869 	66.62
15	10.0878 	66.64
15	10.0881 	66.69
15	10.0883 	66.69
15	10.0892 	66.75
15	10.0894 	66.75
15	10.0894 	66.76
15	10.0894 	66.75
15	10.0900 	66.71
15	10.0922 	66.71
15	10.0922 	66.7
15	10.0928 	66.63
15	10.0956 	66.72
15	10.0956 	66.75
15	10.0967 	66.65
15	10.0967 	66.64
15	10.0986 	66.7
15	10.1022 	66.69
15	10.1022 	66.69
15	10.1036 	66.6
15	10.1086 	66.6
15	10.1086 	66.6
15	10.1086 	66.59
15	10.1092 	66.61
15	10.1092 	66.65
15	10.1094 	66.65
15	10.1133 	66.67
15	10.1133 	66.69
15	10.1153 	66.63
15	10.1153 	66.6
15	10.1153 	66.62
15	10.1156 	66.58
15	10.1161 	66.59
15	10.1167 	66.6
15	10.1167 	66.61
15	10.1167 	66.62
15	10.1169 	66.62
15	10.1169 	66.62
15	10.1244 	66.66
15	10.1244 	66.69
15	10.1244 	66.69
15	10.1375 	66.66
15	10.1394 	66.67
15	10.1394 	66.66
15	10.1406 	66.68
15	10.1406 	66.69
15	10.1406 	66.7
15	10.1406 	66.69
15	10.1406 	66.69
15	10.1406 	66.68
15	10.1417 	66.69
15	10.1417 	66.74
15	10.1417 	66.69
15	10.1417 	66.68
15	10.1428 	66.74
15	10.1428 	66.74
15	10.1442 	66.76
15	10.1442 	66.76
15	10.1456 	66.74
15	10.1456 	66.75
15	10.1456 	66.76
15	10.1456 	66.76
15	10.1458 	66.77
15	10.1458 	66.8
15	10.1467 	66.87
15	10.1478 	66.85
15	10.1483 	66.84
15	10.1483 	66.84
15	10.1483 	66.84
15	10.1483 	66.84
15	10.1483 	66.84
15	10.1492 	66.81
15	10.1533 	66.78
15	10.1533 	66.77
15	10.1533 	66.74
15	10.1550 	66.74
15	10.1550 	66.74
15	10.1564 	66.74
15	10.1564 	66.74
15	10.1564 	66.74
15	10.1564 	66.74
15	10.1578 	66.73
15	10.1592 	66.69
15	10.1592 	66.69
15	10.1592 	66.68
15	10.1611 	66.73
15	10.1633 	66.73
15	10.1633 	66.73
15	10.1633 	66.69
15	10.1633 	66.68
15	10.1633 	66.68
15	10.1633 	66.68
15	10.1633 	66.68
15	10.1661 	66.69
15	10.1669 	66.69
15	10.1672 	66.69
15	10.1675 	66.72
15	10.1694 	66.69
15	10.1700 	66.69
15	10.1700 	66.69
15	10.1700 	66.68
15	10.1719 	66.69
15	10.1719 	66.68
15	10.1722 	66.73
15	10.1722 	66.68
15	10.1739 	66.68
15	10.1739 	66.67
15	10.1739 	66.67
15	10.1747 	66.67
15	10.1747 	66.65
15	10.1747 	66.64
15	10.1747 	66.64
15	10.1747 	66.64
15	10.1750 	66.64
15	10.1756 	66.61
15	10.1758 	66.64
15	10.1761 	66.61
15	10.1761 	66.61
15	10.1767 	66.61
15	10.1769 	66.55
15	10.1769 	66.55
15	10.1789 	66.52
15	10.1794 	66.5
15	10.1800 	66.48
15	10.1800 	66.46
15	10.1806 	66.44
15	10.1806 	66.44
15	10.1806 	66.43
15	10.1806 	66.4
15	10.1806 	66.3
15	10.1806 	66.22
15	10.1806 	66.44
15	10.1806 	66.44
15	10.1808 	66.12
15	10.1808 	66.04
15	10.1808 	66.03
15	10.1808 	66.03
15	10.1808 	66.04
15	10.1808 	66.04
15	10.1817 	66.02
15	10.1817 	66.03
15	10.1817 	66.14
15	10.1817 	66.18
15	10.1817 	66.22
15	10.1817 	66.22
15	10.1817 	66.23
15	10.1817 	66.08
15	10.1817 	66.07
15	10.1817 	66.08
15	10.1828 	66.08
15	10.1828 	66.09
15	10.1828 	66.1
15	10.1828 	66.2
15	10.1833 	66.08
15	10.1833 	66.08
15	10.1833 	66.21
15	10.1833 	66.22
15	10.1833 	66.08
15	10.1853 	66.21
15	10.1853 	66.22
15	10.1856 	66.22
15	10.1942 	66.23
15	10.1942 	66.23
15	10.1978 	66.38
15	10.1978 	66.38
15	10.1978 	66.41
15	10.1978 	66.44
15	10.2003 	66.44
15	10.2003 	66.47
15	10.2006 	66.41
15	10.2064 	66.53
15	10.2067 	66.42
15	10.2067 	66.42
15	10.2081 	66.54
15	10.2100 	66.44
15	10.2100 	66.42
15	10.2100 	66.42
15	10.2100 	66.41
15	10.2100 	66.39
15	10.2111 	66.42
15	10.2111 	66.46
15	10.2111 	66.54
15	10.2111 	66.54
15	10.2167 	66.39
15	10.2167 	66.38
15	10.2167 	66.38
15	10.2167 	66.39
15	10.2192 	66.38
15	10.2206 	66.38
15	10.2206 	66.39
15	10.2214 	66.39
15	10.2214 	66.44
15	10.2214 	66.39
15	10.2214 	66.39
15	10.2214 	66.39
15	10.2233 	66.55
15	10.2264 	66.46
15	10.2294 	66.5
15	10.2314 	66.5
15	10.2314 	66.5
15	10.2314 	66.51
15	10.2314 	66.63
15	10.2317 	66.48
15	10.2317 	66.48
15	10.2325 	66.48
15	10.2325 	66.44
15	10.2325 	66.41
15	10.2325 	66.37
15	10.2325 	66.38
15	10.2325 	66.37
15	10.2336 	66.49
15	10.2336 	66.49
15	10.2336 	66.47
15	10.2336 	66.47
15	10.2339 	66.47
15	10.2339 	66.49
15	10.2339 	66.48
15	10.2350 	66.32
15	10.2350 	66.31
15	10.2350 	66.3
15	10.2350 	66.3
15	10.2350 	66.24
15	10.2350 	66.31
15	10.2381 	66.31
15	10.2381 	66.31
15	10.2386 	66.35
15	10.2472 	66.44
15	10.2472 	66.47
15	10.2472 	66.47
15	10.2472 	66.49
15	10.2472 	66.62
15	10.2481 	66.48
15	10.2481 	66.47
15	10.2481 	66.45
15	10.2481 	66.32
15	10.2481 	66.3
15	10.2481 	66.3
15	10.2481 	66.3
15	10.2481 	66.3
15	10.2481 	66.3
15	10.2486 	66.47
15	10.2486 	66.47
15	10.2486 	66.47
15	10.2506 	66.37
15	10.2506 	66.31
15	10.2506 	66.3
15	10.2506 	66.24
15	10.2506 	66.23
15	10.2522 	66.45
15	10.2522 	66.46
15	10.2533 	66.33
15	10.2533 	66.32
15	10.2533 	66.32
15	10.2536 	66.45
15	10.2536 	66.49
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2536 	66.46
15	10.2539 	66.46
15	10.2539 	66.46
15	10.2542 	66.41
15	10.2547 	66.41
15	10.2547 	66.4
15	10.2553 	66.48
15	10.2553 	66.48
15	10.2553 	66.41
15	10.2556 	66.33
15	10.2556 	66.33
15	10.2558 	66.48
15	10.2558 	66.47
15	10.2558 	66.49
15	10.2558 	66.5
15	10.2564 	66.5
15	10.2586 	66.49
15	10.2586 	66.48
15	10.2586 	66.45
15	10.2586 	66.45
15	10.2586 	66.42
15	10.2586 	66.4
15	10.2589 	66.57
15	10.2597 	66.51
15	10.2597 	66.5
15	10.2603 	66.4
15	10.2658 	66.43
15	10.2658 	66.42
15	10.2658 	66.4
15	10.2658 	66.31
15	10.2658 	66.33
15	10.2658 	66.32
15	10.2658 	66.3
15	10.2658 	66.3
15	10.2669 	66.3
15	10.2683 	66.16
15	10.2683 	66.15
15	10.2683 	66.14
15	10.2683 	66.14
15	10.2683 	66.1
15	10.2683 	66.1
15	10.2683 	66.07
15	10.2683 	66
15	10.2683 	65.99
15	10.2683 	65.99
15	10.2683 	66.2
15	10.2683 	66.2
15	10.2692 	66.14
15	10.2692 	66.24
15	10.2697 	66.23
15	10.2744 	66.22
15	10.2747 	66.22
15	10.2747 	66.22
15	10.2747 	66.14
15	10.2758 	66.07
15	10.2758 	66.06
15	10.2758 	66.05
15	10.2758 	66.05
15	10.2758 	66.04
15	10.2758 	65.9
15	10.2758 	65.85
15	10.2767 	66.05
15	10.2772 	66.15
15	10.2772 	66.18
15	10.2794 	66.07
